source,target
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # i am sure your ego is from mommy issues ? maybe a pet can help calm you down . # like how ? how could a pet help a strong man like me ? # sometimes the strongest men are the weakest people . # 
","i am not sure .  is funny , i am not .  is good , too . \# i am not sure .  is funny , i am not stupid .
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # i am sure your ego is from mommy issues ? maybe a pet can help calm you down . # like how ? how could a pet help a strong man like me ? # sometimes the strongest men are the weakest people . # hahahahaha . i laugh in your face ! # 
","i am not sure .  is funny , i am not a fan of the characters . \# i am not sure .  is funny , i am not a fan of the characters in this
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS 
","hi there , how dare you insult her . \# hi there , how dare you insult her ?
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # 
","i amiable .  .   . \# i amiable .  .  
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # 
","i amiable , but I am not a fan of her .  .   . \# i amiable , but I am not a fan of her .  .  
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # 
","i do nope .  . \# i do nope .  is generic .
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # 
","i have a lot of fun with it . \# i have a lot of fun with it all .
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # 
","i have a farm and a dog  \# i have a farm and a dog  .
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # 
","i love to see what happens on her next farm .  . \# i love to see what happens on her next farm . 
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # 
","i am not sure I am capable of being tall enough to breed a dog \# i am not sure I am capable of being tall enough
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # 
","i am not sure .  is funny , i like it , and i am happy \# i am not sure .  is funny , i like it , and i am loving it .
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # yay ! ! ! ! ! ! ! ! ! my mom and her wife have a farm , they raise beavers . # 
","that is to be expected from her . \# that is to be expected from a movie
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # yay ! ! ! ! ! ! ! ! ! my mom and her wife have a farm , they raise beavers . # i am open minded i have a girlfriend who has a boyfriend # 
","i amiable , i am a sucker for a good old fashioned relationship comedy . \# i amiable , i am a sucker for a good old fashioned romance .
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # yay ! ! ! ! ! ! ! ! ! my mom and her wife have a farm , they raise beavers . # i am open minded i have a girlfriend who has a boyfriend # that is special . i hope they are happy . # 
","i hope you enjoy your time with her .  \# i hope you enjoy your time with your boyfriend .
"
"i live in chicago . # i like to use a lot of exclamation marks when i type . # i have three dogs and two cats . # both my moms tell me they love me when i call them . # playing quake on slackware linux makes me happy . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # yay ! ! ! ! ! ! ! ! ! my mom and her wife have a farm , they raise beavers . # i am open minded i have a girlfriend who has a boyfriend # that is special . i hope they are happy . # we are and i love the family we have she is expecting and that is exciting # 
","i am not sure what the name of this baby is supposed to be alluding to . \# i am not sure what the name of this baby is supposed to be alluding to , but
"
"i am all about family and fun . # i am a free spirit . # the idea of working is not my cup of tea . # i like to live off of the land . # my parents were like this as well . CC  SS hi ! ! ! ! how are you ? # i am well darkness has come so my work day is over # mine too ! ! ! ! ! now i can play quake and feed my pets . you have pets ? # i do not work like average people have a farm and several dogs # wow ! ! ! ! ! not many farms here in chicago . my mothers live on a farm though . # that is cool u understand . i love bartering what i do not grow myself # nice ! ! ! i breed animals . dogs and cats . are you tall ? # i am 5 foot 7 one day i will inherit this farm # yay ! ! ! ! ! ! ! ! ! my mom and her wife have a farm , they raise beavers . # i am open minded i have a girlfriend who has a boyfriend # that is special . i hope they are happy . # we are and i love the family we have she is expecting and that is exciting # it is ! ! ! ! ! ! ! i am single and play too many video games . # 
","i am not sure what the problem is , but i am sure it is a bit of a \# i am not sure what the problem is .
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS 
","hi there , how much do you care for ?  . \# hi there , how much do you care for ? 
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # 
","i am not sure what the problem is . \# i am not sure what the problem is , but I am lazy and will not be lazy again
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # 
","i like to relax , i. e . i am a painter , and i am lazy , \# i like to relax , i. e . i am a painter , and i am lazy .
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # 
","i love to ride my bike , so i am compensated for it .  . \# i love to ride my bike , so i am compensated for it . 
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # 
","i love to think of them as kindred spirits \# i love to see them
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # 
","i amiable , i am charming . i am not .  .  .   . \# i amiable , i am charming .
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # 
","i amiable , i am a sucker for trees \# i amiable , i am a sucker for trees . 
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # 
","i am not sure .  .   . i am not sure .  .   \# i am not sure .  .   .
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # 
","i amiable and i am loved by my whole family \# i amiable and i am loved
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # 
","it was a great day for a movie that trumpeted a great script .  .   \# it was a great day for a movie that trumpeted a great script . 
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # 
","i am not sure what the cable guy was doing there \# i am not sure what the cable television
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # oh that is good . i get lonely # 
","i do nope . i n the beach .  . \# i do nope . i n the beach . 
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # oh that is good . i get lonely # i now make rope . i work with many people . you would not be lonely there . # 
","i am not sure i have a clue as to what you mean by that . \# i am not sure i have a clue on that
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # oh that is good . i get lonely # i now make rope . i work with many people . you would not be lonely there . # can i come then please # 
","i will never be able to put a rope on the beach .   . . .  \# i will never be able to put a rope on the beach .   . .
"
"i am a painter . # i live a lie . # my wife hates me , she thinks i am lazy and poor . # i paint organic scenes with pretty trees . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # oh that is good . i get lonely # i now make rope . i work with many people . you would not be lonely there . # can i come then please # oh yes . you would like it . i like it there . # 
","i am not sure i have the energy or money to buy rope \# i am not sure i have the energy or money
"
"i like going to the beach . # i used to work for a cable company . # i love to ride my bike . # i like my job . CC  SS hi . i am super lazy # it can be enjoyable to be lazy sometimes . i like to relax on the beach . # i love to paint trees # that sounds nice . i ride my bike on a nice path that goes through the trees . # do not get stuck ! oh dear # oh no . it is a fine path . # ok good . do not wanna call 911 # it does not literally go through a tree . ha ha ha . # oh ok good . that was scarry # i have simplified my life . i was once employed with a cable company . # oh that is good . i get lonely # i now make rope . i work with many people . you would not be lonely there . # can i come then please # oh yes . you would like it . i like it there . # ok , i am on my way # 
","i will never be able to put a rope on the beach .   . . .  \# i will never be able to put a rope on the beach .   . .
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS 
","hi .   .  .   . \# hi .   .  .  
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # 
","i do n't . \# i do n't have a dollop .
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # 
","i do nuggets .   . \# i do nuggets .  
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # 
","i do n't have the dolls .   \# i do n't have the dolls , the computer games ,
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # 
","i amiable , but i am not sure that anyone else is .  . \# i amiable , but i am not sure that anyone else is . 
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # 
","i love antlers .   . \# i love antlers .  
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 
","i am not sure i have a clue on math \# i am not sure i have a clue on math . 
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # 
","i love to do it .   \# i love to do it
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # 
","i like a nerd .  . \# i like a nerd . 
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # 
","yes , and i think i have a little too much energy \# yes , and i think i have it down .
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # 
","i like to be a nerd .  . \# i like to be a nerd . 
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # 
","i love to play the piano , but i am afraid that i am too tired to play \# i love to play the piano , but i do nd
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # that is cool since , when did you learn # 
","i learned a lot of things .   . \# i learned a lot of things .   . i think it is best remembered .
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # that is cool since , when did you learn # i will play you a cd of it i meant # 
","i have a hard time believing it \# i have a hard time believing that a concept of this scale
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS 
","hi there , how much do you care for ?  . \# hi there , how much do you care for ? 
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # 
","i amiable .  is affectionate , i. e . open .   .  \# i amiable .  .
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # 
","i am not sure .  is funny , but i have a feeling i will have bothered \# i am not sure .  is funny , but i have a feeling i will have to do
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # 
","i do nope . i n the same as all the stress and worry . \# i do nope . i n the same as all the stress and worry
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # 
","i am not sure .  .   ?  ? \# i am not sure .  .   .
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # 
","i know that is not true .  . \# i know that is not true . 
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # 
","i work , i. e i am a sucker for sushi and pizza .  \# i work , i. e i am a sucker for sushi and pizza .  .
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # 
","i do nope . i n the same breath as you n't \# i do nope . i n the same breath as you n't . 
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # cool . i have never had a job before # 
","i have a lot of fun relating to you . \# i have a lot of fun relating to you , i. e . to the characters , you
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # cool . i have never had a job before # i love to creative art and can teach you to make a living from it # 
","i have a sister . she has a sister in her . \# i have a sister . she is vain
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # cool . i have never had a job before # i love to creative art and can teach you to make a living from it # i have a degree in fashion design just never used it # 
","i have a lot of fashion sense , i. know that is not a compliment . \# i have a lot of fashion sense .
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # cool . i have never had a job before # i love to creative art and can teach you to make a living from it # i have a degree in fashion design just never used it # or you can help me in my garden and i will pay you # 
","i will never have been able to grow a beard \# i will never have been able to grow a beard lol
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS 
","hi , who has a lot of fun as he does .   .  .   \# hi , who has a lot of fun as he does .   . . .
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # 
","i amiable and you ?   ? \# i amiable and you ?   . . .
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # 
","i amiable .  .   . \# i amiable .  .   ?  ?
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # 
","i like to crochet , and I love to crochet . . .  .  . .  \# i like to crochet , and I love to crochet .
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # 
","i like to think about all the different ways in which we will all eventually die .  \# i like to think about all the different ways in which we will all eventually die .  ?
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # 
","i love to see clouds .   . .  . .   . . .  \# i love to see clouds .   .
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # 
","i am not sure .   . . . .   . . .   . \# i am not sure .   .
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # 
","i amiable .  .   . .  . .   . . .  \# i amiable .  .   .
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # 
","no .  . .  . .   . . .   . \# no .  . .  .
"
