source,target
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # 
","i am a violinist, and a violinist ? ?#i am a violinist, and a violinist ? . .#i am a violinist, and a violinist .#i am a violinist.
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # 
","i am a weight lifèter .  .#i am a weight lifèter . .#i am a weight lifèrer .#i am a weight lifèter .
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # 
","i do not think it is for wits .#i do not think it is . is for nothing . is#i do not think it is . .#i do not think it is . is for nothing . .
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # 
","i have been playing the violin since i was four .#i have been playing the violin since I was four, so i am#i have been playing the violin since I was four, so i have#i have been playing the violin since I was four, he is very
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # 
","i have never seen that . is for nothing .#i have never seen that . is for nothing . . .#i have never seen that . is for nothing . . ?#i have never seen that . is for nothing . . .
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # 
","i am not sure . is not a nurse . .#i am not sure . is not a nurse . is not#i am not sure . is not a nurse . is a#i am not sure . .
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # 
","i am a nurse . . .  .#i am a nurse . .#i am a nurse . . .#i am a nurse . .
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # i am sure your ego is from mommy issues ? maybe a pet can help calm you down . # 
","i am a pet owner, so i will keep you around .#i am a pet owner, so i will keep you .#i am a pet owner. i am sure i am a pet person#i am a pet owner. i am sure i am not a counterfeit
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # i am sure your ego is from mommy issues ? maybe a pet can help calm you down . # like how ? how could a pet help a strong man like me ? # 
","i think so . is not sure of the name.#i think so . is not sure of the name, but is#i think so . is not sure of the name, i am#i think so . is not sure of the name, but it
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # nice to meet you too ! i am vladimir . # so do you have a profession ? in an orchestra i am the violinist . # i lift . i lift heavy weights . violinist is for wussy ? # never . i have been playing since i was four . it pays more than lifting weights . # oh does it really ? i squat 400 pounds . 400 ! ! ! # well that is something . i am sure the nurses , like my mother , sees you a lot . # i am sure i can lift 10 nurses . bring on the nurses ! ! ! # i am sure your ego is from mommy issues ? maybe a pet can help calm you down . # like how ? how could a pet help a strong man like me ? # sometimes the strongest men are the weakest people . # 
","i am a strong man. i am a russian.#i am a strong man. i am a strong woman .#i am a strong man. i am a russian. my country#i am a strong man. i am a strong woman is not a
"
