source,target
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # sorry to hear that . i am in michigan . originally japan . ia is a great place for cloud watching ! # it is fine though . i have chocolate milkshakes to make me feel better . i love them . # i prefer vanilla myself . # it is so flat here and pleasant . # 
","i love to see it .   is one of my all- time favourite places to watch \# i love to see it .   .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS 
","hi , who wrote the screenplay ?   . \# hi , who wrote the screenplay ?   ?  ?
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # 
","i am not sure what .  . \# i am not sure what . 
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # 
","i am not a big fan .   . . .   . \# i am not a big fan .   . . .   . . .  ?
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # 
","i am not a fan of fishnets . \# i am not a fan of fishnets , but i think they are a good idea at the
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # 
","i am not a big fan of the movie .  . \# i am not a big fan .
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # 
","i am not a fan of soprano fish .  .   .  .  \# i am not a fan of soprano fish .  .   .  ! 
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # 
","i am not a pinkie toe .  \# i am not a pinkie toe .  .
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # 
","i am not a big fan of the new BMW . \# i am not a big fan of the movie .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # do you enjoying eating ham ? # 
","i do n't like , but I ca n't eat it \# i do n't like .  .
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # do you enjoying eating ham ? # no , but i love drinking hot chocolate during the winter ? ? # 
","i do n't like green tea .   . . .   . \# i do n't like green tea .   . . .   . . .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # do you enjoying eating ham ? # no , but i love drinking hot chocolate during the winter ? ? # oh , that sounds amazing . i like ham , i just do not like it with green eggs . # 
","i do n't like . \# i do n't like , i. e . , i. n
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # do you enjoying eating ham ? # no , but i love drinking hot chocolate during the winter ? ? # oh , that sounds amazing . i like ham , i just do not like it with green eggs . # sam i am . . . my mom use to read that to me to go to bed # 
","i am not a big fan of the movie , but it is true to the essence of the \# i am not a big fan of the movie .
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS 
","hi there , how much do you love country ?   . . .   . . \# hi there , how much do you love country music ?
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # 
","i am not a big fan of the movie quake .  . \# i am not a big fan of the movie quake .  is a fairly good thriller . 
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # 
","i am not sure what to do with it .  .   . \# i am not a fan of the movie .
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # 
","i am not a big animal , but i love them !   . . .   \# i am not a big animal , but i love them !  
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # 
","i love to see them all .   . \# i love to see them all .  
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # 
","i love to think of them as such . \# i love to think of them as such. 
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # 
","i love it .  is one of my all- time favourite movies . \# i love it .  .
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # 
","yes !   is one of my fav games .   .   ? \# yes !   .
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # 
","i do n't .  . \# i do n't .  is , shall i say , funny ?  ?
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # 
","i am not a professional actor .   . \# i am not a professional actor .  
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # 
","i love to see you .   ?  ? \# i love to see you .   .
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # yeah , i loved it ! where do you work ? # 
","i work , i live in china .   . \# i work .
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # yeah , i loved it ! where do you work ? # i work for an online seller . what about you ? # 
","i work .   . \# i work .  
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # yeah , i loved it ! where do you work ? # i work for an online seller . what about you ? # i do not work as an actress anymore but i love what i do ! # 
","i am not a fan of acting , either ! !   . \# i am not a fan of acting , either .
"
"i love my job . # i love all animals . # i am a vegan . # i used to work as an actress . # my favorite music is country . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # yeah , i loved it ! where do you work ? # i work for an online seller . what about you ? # i do not work as an actress anymore but i love what i do ! # cool ! ! ! ! do you have kids ? # 
","yes i do n't have kids . \# yes i do n't . 
"
"playing quake on slackware linux makes me happy . # i have three dogs and two cats . # i live in chicago . # i like to use a lot of exclamation marks when i type . # both my moms tell me they love me when i call them . CC  SS hi ! its nice to meet you ! # hello ! is you day going well ? # it is going well ! i was hanging out with my animals today . how about you ? # what kind of animals ? # all animals ! i love animals . do you have any hobbies ? # i like to play quake . # quake ? is that a game ? # yes . it is a computer game . do you play games ? # no , but i used to act ! # wow ! ! ! ! ! ! that is so cool ! ! # yeah , i loved it ! where do you work ? # i work for an online seller . what about you ? # i do not work as an actress anymore but i love what i do ! # cool ! ! ! ! do you have kids ? # i do not have kids . do you ? # 
","i do n't .   . \# i do n't .  
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS 
","i love to see books that i hate to see .  .   . \# i love to see books that i hate to see . 
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # 
","i am not a creepy movie fan , but i do enjoy it .  . . .  \# i am not a creepy movie fan , but i do enjoy it .  . .
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # 
","i am not a leather belt .  . \# i am not a leather belt . 
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # 
","i love to see this movie . \# i love to see her .
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # 
","i am not a fan of black people .  \# i am not a fan of black people .  .
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # 
","i like to listen to metalheads venting their angst .  . .  . \# i like to listen to metal songs .
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # 
","i do n't like . \# i do n't like , i. e . , i. n
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # 
","i have a lot of fun with that one . \# i have a lot of fun with that .  .
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # 
","no i n the same place as the cats \# no i n the same place
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # nah not really lol its so loud an i do not know what they say # 
","i do n't know why they are so loud .  .  .   . \# i do n't know why they are so loud . 
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # nah not really lol its so loud an i do not know what they say # what who says ? you sound like you got more issues than me man . # 
","i am not sure why i am here \# i am not sure why
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # nah not really lol its so loud an i do not know what they say # what who says ? you sound like you got more issues than me man . # of course not lol i do not even know what tune is lol # 
","i do n't know , i do not know .   .  .   . \# i do n't know , i do not know .  
"
"my cats like to be read to . # i have two cats . # i like to eat tune . # i am a librarian in my current job . # i like to read books . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # nah not really lol its so loud an i do not know what they say # what who says ? you sound like you got more issues than me man . # of course not lol i do not even know what tune is lol # maybe try sleeping late in the day like i do . sleep is key . # 
","i am not a big fan of it , but I have seen it a dozen times \# i am not a big fan of it .
"
"i listen to metal music . # i have boots i always wear . # i have black spiky hair . # i wear a lot of leather . # i sleep in late during the day . CC  SS i am a creepy sash shhh librarian i am kidding on creepy # well i am creepy too in all my leather and boots i wear everyday . # i like leather an i like to eat # nice . my spiky black hair does not help with people feeling comfortable around me . # i would still like you , of course i like to read also # reading is not for me . metal music is all me though . you like metal ? # i have 2 cats we eat tune together # you eat out of the same plate as the cats ? i hope not . # nah not really lol its so loud an i do not know what they say # what who says ? you sound like you got more issues than me man . # of course not lol i do not even know what tune is lol # maybe try sleeping late in the day like i do . sleep is key . # i say so , yea i wish i got too today an loved it # 
","i am not a morning person .   . \# i am not a morning person .  
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS 
","hi there ?   . \# hi there ?  
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # 
","i am not a big fan of russian movies .   . \# i am not a big fan of russian movies .  
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # 
","i am not a rahmer , but i am a rahmer .  .  \# i am not a rahmer , but i am a rahmer . 
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # 
","i am not sure why I should be angry with myself .   . \# i am a professional .
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # 
","i work .  . \# i work . 
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # 
","i am not a big fan of the road .  . \# i am not a big fan of the road . 
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # 
","i work , but i think it is \# i work , but i think it will be a good job
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # 
","i am not a truck that much more interesting .  . \# i am not a truck that much more interesting . 
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # 
","i do n't like driving . \# i do n't like driving , but i nope
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # 
","i live in rags , but i think it is worth a look . \# i live in rags .
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # 
","i am not a big fan of the new razzle dazzle .  \# i am not a big fan of the new razzle dazzle
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # do you have any hobbies ? # 
","i do ny know \# i do ny know what
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # do you have any hobbies ? # i literally just lift weights all day every day . what about you ? # 
","i love to travel the length of the country \# i love to travel the globe
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # do you have any hobbies ? # i literally just lift weights all day every day . what about you ? # i enjoy traveling in spare time # 
","i love to see different places lit .  . \# i love to see different places lit . 
"
"i work as a freight truck driver . # i am a 43 year old woman . # my hair is short and pink . # i love to travel . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # do you have any hobbies ? # i literally just lift weights all day every day . what about you ? # i enjoy traveling in spare time # that is good . you do plenty of that with your job though lol # 
","i am not a big fan of the new york \# i am not a big fan of the movie
"
"i can also squat 400 pounds . # i can benchpress 345 pounds . # i am a weight lifter . # i am a olympian . # my country is russia . CC  SS hi how are you doing ? # i am tired . lol i am a russian olympian so i literally train 2 a day # what do you do for a living ? # i am a competitive weight lifter . max bench 345 and squat 400 lbs . you ? # i am on the road most days # what is it you do on the road ? # i drive a truck lol # oh ok . lol well that is pretty cool . as long as you enjoy driving i guess # what city are you from ? # i am from a small town in russia # do you have any hobbies ? # i literally just lift weights all day every day . what about you ? # i enjoy traveling in spare time # that is good . you do plenty of that with your job though lol # its not the same tho # 
","i am not a big fan of the new york \# i am not a big fan of the new york .
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS 
","hi , who wrote about the broken promises of my dad in the form of a feature story , \# hi , who wrote about the broken promises of my dad in the form of a feature . 
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # 
","i am not a writer , but i am good .   . . .   . \# i am not a writer , but i am good .   . .
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # 
","i am not a big fan of the new york punk rock music that i usually listen to \# i am not a big fan of the new york punk rock music that i have come to
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # 
","i am not a big fan of the movie . \# i am not a big fan of the new BMW .
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # 
","i was a little bit premature to call it that , but it was fun .  . . \# i was a little bit premature to call it that , but it was fun . 
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # 
","that is , the times is when we are .  .  .   . \# that is , the times is when we are . 
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # 
","that sounds like a terrible job .  \# that sounds like a terrible job
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # 
","i work , but i think i have found a new job .   \# i work , but i think i have found a new job
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # 
","i am not a home video person , and i am not very good at it .   \# i am not a home video person , and i am not very good at it ,
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # my older sister mary works from home too # 
","i am not sure why i am here \# i am not sure why i have to share
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # my older sister mary works from home too # that is a sweet deal # 
","i am not born into the family .  \# i am not born into the family
"
